id,user_id,action_type,resource,ts,metadata
23447,614,purchase,/search,2026-02-27 23:36:10.183251,Safari
23448,626,click,/home,2025-12-07 21:40:38.251395,Mobile
23449,571,click,/cart,2026-03-09 07:58:27.685236,Mobile
23450,695,search,/profile,2025-12-05 10:10:05.367617,Chrome
23451,881,search,/cart,2026-02-18 04:45:28.658712,Chrome
23452,274,click,/product/2,2026-01-13 15:57:06.702319,Firefox
23453,669,search,/product/1,2026-04-09 04:56:44.831964,Firefox
23454,185,add_to_cart,/home,2026-03-19 06:42:36.362857,Safari
23455,999,purchase,/checkout,2025-10-31 01:55:48.504883,Chrome
23456,38,login,/profile,2025-12-23 08:07:16.741799,Firefox
23457,169,logout,/cart,2025-12-05 18:22:57.257935,Chrome
23458,282,search,/search,2026-01-13 20:23:52.751159,Firefox
23459,216,search,/search,2026-04-12 13:13:22.81294,Firefox
23460,506,click,/cart,2025-11-16 13:45:50.484277,Chrome
23461,822,purchase,/product/2,2025-12-09 00:53:11.184419,Firefox
23462,237,add_to_cart,/home,2026-01-15 12:59:34.939251,Safari
23463,140,add_to_cart,/home,2026-01-24 00:45:48.035187,Mobile
23464,977,login,/profile,2026-03-10 17:41:14.828444,Firefox
23465,685,purchase,/feed,2025-10-29 13:40:06.659784,Mobile
23466,134,purchase,/search,2025-12-24 20:21:49.518636,Chrome
23467,772,add_to_cart,/product/1,2025-12-26 03:50:48.199181,Firefox
23468,739,purchase,/feed,2025-12-23 23:34:59.860629,Safari
23469,89,add_to_cart,/home,2025-12-28 03:15:16.702201,Firefox
23470,569,add_to_cart,/cart,2025-11-01 20:43:59.286795,Safari
23471,54,logout,/cart,2025-11-11 05:05:49.249825,Safari
23472,96,click,/home,2026-01-09 04:21:07.57445,Firefox
23473,260,checkout,/product/2,2025-11-20 12:29:40.958937,Firefox
23474,951,add_to_cart,/feed,2026-02-26 22:29:52.079833,Mobile
23475,895,search,/home,2025-10-23 16:08:02.850562,Firefox
23476,137,login,/checkout,2026-04-09 16:02:17.00702,Firefox
23477,770,login,/cart,2026-01-18 07:53:45.826388,Firefox
23478,787,click,/product/1,2026-04-03 09:45:45.457407,Chrome
23479,762,search,/product/1,2026-03-11 03:15:55.525009,Safari
23480,864,logout,/product/2,2026-02-09 11:12:31.679328,Mobile
23481,994,logout,/product/2,2026-01-02 15:57:44.419167,Safari
23482,175,add_to_cart,/home,2025-11-08 15:24:16.736142,Chrome
23483,358,click,/feed,2025-10-22 17:03:30.423878,Safari
23484,357,add_to_cart,/,2025-11-14 15:29:39.746762,Safari
23485,882,logout,/search,2026-02-19 09:42:11.032522,Mobile
23486,907,search,/product/2,2025-11-09 11:51:36.740551,Safari
23487,536,view,/product/2,2026-01-09 00:08:50.570404,Safari
23488,877,add_to_cart,/checkout,2025-12-04 01:00:27.543388,Firefox
23489,346,view,/product/1,2026-01-13 22:37:29.988771,Chrome
23490,835,search,/cart,2025-11-02 22:34:51.785189,Chrome
23491,298,view,/cart,2025-12-24 10:31:32.297594,Firefox
23492,680,checkout,/home,2026-03-17 21:48:51.121631,Mobile
23493,156,add_to_cart,/search,2026-02-10 09:32:44.679313,Chrome
23494,958,checkout,/product/2,2025-11-06 01:48:32.568879,Firefox
23495,346,view,/home,2026-01-04 04:48:48.844469,Safari
23496,704,search,/home,2025-10-27 14:52:28.129714,Firefox
23497,711,add_to_cart,/cart,2026-01-12 11:05:09.331348,Mobile
23498,29,view,/profile,2025-11-25 21:13:22.434116,Firefox
23499,186,search,/product/2,2026-01-14 20:10:28.864184,Firefox
23500,3,click,/cart,2025-12-29 01:05:17.388524,Safari
23501,685,purchase,/home,2025-12-14 06:55:08.708296,Chrome
23502,597,view,/checkout,2026-02-27 03:45:36.231792,Firefox
23503,732,login,/search,2026-01-05 12:44:00.217602,Firefox
23504,362,search,/checkout,2026-02-21 13:02:44.318134,Safari
23505,948,login,/,2025-11-26 11:59:14.828309,Chrome
23506,769,checkout,/profile,2026-01-13 08:13:14.976973,Firefox
23507,341,click,/product/2,2025-12-21 02:00:15.258934,Firefox
23508,291,search,/search,2026-01-13 22:09:54.27549,Chrome
23509,165,search,/product/1,2026-04-11 22:53:48.266469,Firefox
23510,331,click,/profile,2025-11-21 14:11:23.276176,Chrome
23511,74,add_to_cart,/feed,2025-11-08 17:04:53.458992,Firefox
23512,568,logout,/feed,2026-02-04 06:11:11.273283,Safari
23513,927,click,/home,2026-01-11 16:56:34.245881,Safari
23514,307,search,/home,2026-03-21 22:20:42.389359,Mobile
23515,863,view,/search,2026-01-07 08:11:16.061183,Safari
23516,479,purchase,/cart,2025-11-26 05:10:01.609468,Firefox
23517,295,logout,/feed,2025-12-10 14:46:21.770573,Safari
23518,30,login,/search,2025-12-11 15:24:06.2181,Safari
23519,993,logout,/profile,2026-02-07 07:49:58.425191,Safari
23520,293,checkout,/search,2025-11-29 14:36:30.315281,Safari
23521,201,login,/profile,2026-04-09 10:35:55.699445,Chrome
23522,315,search,/checkout,2025-12-26 09:31:21.535336,Mobile
23523,656,view,/search,2025-11-18 06:02:20.599977,Mobile
23524,241,add_to_cart,/product/1,2026-04-13 11:37:45.956304,Mobile
23525,551,logout,/product/1,2025-11-26 13:05:58.261328,Safari
23526,455,purchase,/search,2025-12-01 15:14:55.699467,Mobile
23527,278,click,/,2026-03-20 23:11:24.590818,Chrome
23528,675,logout,/product/2,2026-01-20 14:00:17.649938,Safari
23529,682,logout,/,2026-02-05 09:46:33.650784,Mobile
23530,719,add_to_cart,/search,2025-11-03 05:35:40.659768,Safari
23531,980,logout,/checkout,2026-03-28 11:17:38.785767,Safari
23532,290,add_to_cart,/product/2,2025-12-25 12:15:41.091985,Firefox
23533,461,purchase,/,2025-11-09 11:17:07.699397,Safari
23534,602,click,/checkout,2026-01-01 08:40:02.588669,Firefox
23535,108,view,/cart,2026-02-25 12:02:54.174674,Firefox
23536,314,checkout,/search,2026-02-26 01:51:36.677665,Safari
23537,342,click,/checkout,2025-12-01 06:53:19.640236,Mobile
23538,207,view,/product/1,2026-03-09 18:28:48.669195,Firefox
23539,35,purchase,/search,2026-03-27 15:26:06.993308,Mobile
23540,225,search,/search,2025-12-07 08:31:49.239069,Safari
23541,479,view,/profile,2025-11-18 09:49:17.680116,Mobile
23542,912,add_to_cart,/home,2026-02-07 18:32:50.503954,Safari
23543,472,add_to_cart,/search,2026-04-12 01:53:40.802843,Firefox
23544,556,add_to_cart,/checkout,2026-02-13 04:41:24.516398,Safari
23545,693,search,/product/2,2026-03-10 00:00:57.459331,Safari
23546,152,logout,/product/2,2026-01-26 15:15:10.741375,Firefox
23547,7,purchase,/product/2,2026-04-05 16:01:36.327827,Mobile
23548,908,add_to_cart,/home,2025-11-21 17:17:39.752178,Chrome
23549,128,search,/product/1,2025-12-02 06:39:00.813817,Firefox
23550,530,view,/feed,2025-11-26 02:57:37.805375,Firefox
23551,399,purchase,/product/1,2026-03-09 13:21:24.551373,Chrome
23552,360,search,/cart,2026-01-26 16:00:46.516583,Safari
23553,999,search,/product/1,2026-03-15 23:29:11.736659,Chrome
23554,115,checkout,/search,2026-03-15 05:25:35.879865,Firefox
23555,827,click,/feed,2026-02-28 18:54:47.695752,Firefox
23556,177,click,/feed,2026-01-28 08:38:22.82972,Chrome
23557,483,add_to_cart,/product/2,2026-02-20 00:19:10.887505,Firefox
23558,694,login,/profile,2026-03-24 18:25:00.528176,Safari
23559,137,click,/home,2026-03-31 23:59:11.923242,Firefox
23560,253,add_to_cart,/search,2026-03-14 11:10:07.356164,Mobile
23561,735,purchase,/feed,2025-11-06 10:02:20.756943,Firefox
23562,205,purchase,/cart,2025-12-20 23:24:16.340809,Mobile
23563,861,login,/cart,2026-01-31 05:51:01.801116,Safari
23564,679,search,/home,2026-03-15 20:59:49.30286,Mobile
23565,671,add_to_cart,/product/1,2025-11-11 19:52:21.870214,Firefox
23566,398,view,/product/2,2026-01-02 06:55:22.067999,Safari
23567,361,add_to_cart,/cart,2025-10-25 22:19:54.584849,Firefox
23568,891,view,/home,2025-12-09 03:13:14.41589,Mobile
23569,344,logout,/product/2,2026-03-22 03:31:36.918108,Firefox
23570,53,search,/checkout,2025-10-28 15:13:36.170448,Firefox
23571,349,logout,/home,2026-01-27 02:21:52.127597,Safari
23572,102,add_to_cart,/product/1,2025-11-01 14:30:47.681526,Chrome
23573,832,logout,/,2025-11-13 09:21:31.844999,Safari
23574,153,click,/checkout,2026-02-04 08:43:21.484425,Chrome
23575,427,view,/search,2025-12-12 18:23:33.670105,Safari
23576,49,view,/checkout,2026-03-30 10:36:49.966515,Chrome
23577,617,view,/feed,2026-01-23 18:54:46.713174,Firefox
23578,801,checkout,/profile,2026-03-29 22:28:39.451188,Safari
23579,828,search,/cart,2025-12-05 21:52:59.673532,Chrome
23580,636,logout,/feed,2026-01-05 19:08:59.90256,Safari
23581,417,login,/,2026-03-14 13:49:19.454432,Firefox
23582,619,click,/checkout,2025-11-22 04:38:37.481339,Safari
23583,536,click,/cart,2025-12-10 16:49:49.89262,Mobile
23584,410,view,/cart,2026-03-03 23:17:17.12782,Chrome
23585,605,search,/product/1,2026-03-26 20:01:24.667399,Mobile
23586,26,view,/profile,2025-12-18 09:55:58.000681,Chrome
23587,265,click,/feed,2026-02-24 17:58:20.324589,Mobile
23588,991,click,/home,2026-02-01 22:45:23.553982,Firefox
23589,316,view,/cart,2026-03-07 23:38:27.933246,Chrome
23590,538,checkout,/feed,2025-12-20 19:29:41.880536,Firefox
23591,164,view,/product/2,2026-02-15 02:11:56.044505,Safari
23592,342,view,/profile,2026-01-25 03:24:11.750475,Safari
23593,78,search,/checkout,2025-11-19 03:11:36.436115,Firefox
23594,863,purchase,/search,2026-04-11 17:25:17.036695,Chrome
23595,900,add_to_cart,/home,2025-11-06 03:15:44.098178,Mobile
23596,478,logout,/product/2,2026-03-27 18:08:28.230349,Safari
23597,544,view,/home,2025-11-08 04:15:06.554138,Safari
23598,585,search,/search,2025-11-21 14:56:25.397527,Safari
23599,16,search,/feed,2025-11-06 13:53:36.014365,Firefox
23600,50,add_to_cart,/search,2026-02-20 15:00:47.703107,Firefox
23601,978,click,/home,2026-03-30 21:43:59.589815,Firefox
23602,173,search,/cart,2025-11-28 02:06:21.789372,Safari
23603,429,search,/feed,2026-02-06 23:51:10.854242,Mobile
23604,361,search,/feed,2025-12-03 10:03:14.60654,Chrome
23605,850,logout,/product/1,2025-10-29 15:24:43.095479,Firefox
23606,383,logout,/profile,2026-01-30 12:43:29.756823,Firefox
23607,980,add_to_cart,/feed,2025-10-30 00:06:53.908922,Chrome
23608,880,search,/product/2,2025-12-13 01:18:46.672027,Firefox
23609,401,view,/feed,2025-11-06 22:23:50.979733,Firefox
23610,47,add_to_cart,/search,2026-01-01 05:37:39.575805,Safari
23611,765,add_to_cart,/search,2026-01-05 09:03:46.804823,Safari
23612,230,add_to_cart,/,2026-01-26 11:27:49.294655,Firefox
23613,491,click,/search,2026-01-22 23:29:02.080908,Mobile
23614,682,add_to_cart,/,2026-04-08 20:04:31.425328,Mobile
23615,603,purchase,/checkout,2026-02-23 11:45:01.772908,Mobile
23616,343,purchase,/product/1,2025-12-27 04:01:10.288494,Safari
23617,787,search,/cart,2026-01-28 02:34:26.129144,Firefox
23618,894,logout,/cart,2026-03-29 16:44:10.466954,Chrome
23619,471,purchase,/cart,2025-10-30 18:21:24.165671,Firefox
23620,914,click,/home,2026-01-15 13:05:29.9144,Safari
23621,137,login,/profile,2026-01-20 14:44:08.229271,Firefox
23622,781,purchase,/product/2,2025-12-13 11:22:00.237732,Mobile
23623,484,login,/product/2,2025-11-20 13:31:21.58942,Chrome
23624,318,view,/search,2025-12-07 12:24:48.902572,Safari
23625,532,logout,/,2025-12-21 04:58:45.98901,Firefox
23626,690,add_to_cart,/search,2026-03-21 18:20:00.784242,Chrome
23627,106,view,/profile,2025-11-23 07:42:31.259947,Safari
23628,800,purchase,/feed,2026-01-15 10:56:02.993984,Safari
23629,378,purchase,/home,2025-11-13 20:08:29.040401,Chrome
23630,390,login,/feed,2025-12-22 10:05:18.701863,Safari
23631,483,add_to_cart,/feed,2026-01-03 02:49:25.483701,Mobile
23632,90,logout,/product/1,2026-01-31 02:37:48.168194,Firefox
23633,484,search,/cart,2026-04-03 07:16:18.76012,Safari
23634,492,add_to_cart,/product/2,2026-03-24 13:12:34.003006,Safari
23635,448,click,/checkout,2026-02-24 12:43:23.333934,Safari
23636,505,purchase,/home,2026-02-09 07:31:46.772946,Chrome
23637,824,view,/,2026-04-08 13:20:29.794832,Mobile
23638,777,purchase,/product/1,2026-04-11 06:20:12.04094,Chrome
23639,542,search,/search,2026-03-10 14:14:48.27852,Firefox
23640,474,purchase,/product/1,2026-03-23 15:12:09.254608,Safari
23641,655,view,/product/1,2026-03-15 17:54:04.049258,Chrome
23642,508,add_to_cart,/feed,2025-12-17 18:02:12.396669,Chrome
23643,177,checkout,/product/1,2025-12-29 03:06:16.160104,Firefox
23644,166,click,/home,2026-03-04 13:53:17.480136,Chrome
23645,708,search,/search,2026-01-23 02:07:46.510694,Firefox
23646,548,search,/product/1,2026-01-15 12:36:55.299934,Mobile
23647,267,logout,/checkout,2026-02-20 00:05:05.375666,Mobile
23648,418,login,/product/2,2025-12-03 10:33:14.880982,Mobile
23649,706,purchase,/feed,2025-12-30 21:17:59.9277,Firefox
23650,817,add_to_cart,/feed,2025-11-08 15:39:28.509261,Safari
23651,520,purchase,/checkout,2026-04-02 09:24:41.752883,Mobile
23652,643,view,/home,2026-01-28 19:30:59.237534,Firefox
23653,395,login,/feed,2026-02-16 19:18:18.641767,Safari
23654,272,view,/product/1,2025-12-03 06:38:39.903922,Safari
23655,791,click,/checkout,2026-04-09 11:52:16.065437,Safari
23656,198,add_to_cart,/product/2,2025-12-16 11:22:44.146527,Safari
23657,809,click,/home,2026-01-07 09:38:50.819434,Safari
23658,191,add_to_cart,/checkout,2025-11-26 18:54:47.00046,Safari
23659,264,click,/home,2026-01-05 03:35:50.540319,Safari
23660,144,purchase,/product/2,2025-12-06 06:26:03.630603,Chrome
23661,865,logout,/feed,2025-12-17 18:32:21.806874,Firefox
23662,108,purchase,/product/1,2025-11-25 23:19:36.89504,Firefox
23663,330,login,/cart,2025-11-12 08:02:18.494652,Firefox
23664,379,click,/home,2026-02-08 14:10:05.526618,Safari
23665,534,logout,/feed,2025-10-31 16:53:26.435269,Mobile
23666,208,view,/product/2,2025-11-17 18:07:59.470081,Safari
23667,869,purchase,/checkout,2026-02-09 08:11:01.226617,Firefox
23668,475,view,/product/1,2025-12-12 07:16:44.80056,Firefox
23669,774,logout,/checkout,2026-03-14 08:10:58.421976,Firefox
23670,409,add_to_cart,/profile,2026-01-08 22:05:46.135503,Firefox
23671,847,search,/product/1,2026-03-01 14:07:13.463571,Firefox
23672,854,search,/,2026-01-09 19:15:42.618974,Safari
23673,877,logout,/product/2,2025-11-19 09:07:31.479269,Safari
23674,556,logout,/home,2025-12-12 08:35:53.793472,Safari
23675,678,add_to_cart,/product/2,2026-02-23 03:40:49.050027,Firefox
23676,600,add_to_cart,/cart,2026-02-02 13:50:43.372596,Safari
23677,796,add_to_cart,/profile,2026-02-03 22:38:07.775286,Safari
23678,631,purchase,/cart,2026-03-05 20:53:13.268664,Firefox
23679,228,logout,/checkout,2026-04-13 13:09:24.489613,Safari
23680,803,logout,/cart,2025-11-05 23:13:47.799461,Safari
23681,707,add_to_cart,/,2026-01-19 17:55:50.322211,Safari
23682,587,purchase,/cart,2026-03-28 05:29:02.595334,Safari
23683,296,logout,/search,2025-11-30 14:19:15.193488,Firefox
23684,653,search,/product/1,2025-10-25 10:13:50.825033,Chrome
23685,853,checkout,/checkout,2026-01-23 19:30:37.807695,Mobile
23686,236,purchase,/feed,2026-03-19 14:32:42.002999,Safari
23687,933,search,/,2026-03-20 14:09:17.272654,Mobile
23688,221,click,/,2025-10-22 15:48:33.839685,Firefox
23689,927,checkout,/search,2026-01-03 12:22:16.542571,Safari
23690,77,add_to_cart,/product/1,2025-11-04 07:45:27.774435,Mobile
23691,101,logout,/product/1,2026-04-07 21:34:40.637585,Chrome
23692,526,add_to_cart,/home,2026-01-08 04:06:25.868591,Mobile
23693,802,view,/home,2025-12-09 08:22:16.368047,Firefox
23694,445,logout,/product/2,2026-01-05 06:45:49.873172,Safari
23695,887,purchase,/checkout,2026-02-13 14:50:59.16692,Firefox
23696,960,click,/feed,2026-04-06 04:59:23.505275,Chrome
23697,269,logout,/profile,2026-02-15 11:32:07.855667,Mobile
23698,505,click,/product/1,2026-01-06 02:17:25.385758,Safari
23699,941,view,/search,2026-03-18 15:28:33.25521,Firefox
23700,441,login,/search,2025-11-04 12:44:38.875153,Firefox
23701,81,checkout,/cart,2026-03-24 03:38:37.259366,Firefox
23702,887,search,/search,2025-12-31 22:27:28.641701,Mobile
23703,986,logout,/home,2026-03-09 11:21:32.19535,Firefox
23704,488,purchase,/profile,2025-11-19 13:05:23.387679,Firefox
23705,77,purchase,/feed,2025-11-10 15:45:57.420992,Mobile
23706,666,view,/cart,2025-10-30 04:02:22.20949,Firefox
23707,859,view,/home,2026-02-03 16:27:08.028117,Safari
23708,953,click,/home,2025-10-25 00:30:34.681511,Firefox
23709,589,login,/product/2,2025-12-17 09:37:39.098524,Safari
23710,634,click,/search,2025-10-30 05:18:13.324597,Firefox
23711,992,purchase,/feed,2026-01-22 00:15:11.139614,Firefox
23712,934,purchase,/,2025-11-02 13:34:10.60289,Firefox
23713,390,search,/checkout,2025-10-19 00:24:04.709924,Firefox
23714,944,purchase,/search,2025-12-31 23:59:35.525675,Firefox
23715,150,checkout,/product/2,2026-01-08 22:07:00.859238,Mobile
23716,932,checkout,/checkout,2026-03-25 02:41:30.474364,Chrome
23717,830,add_to_cart,/product/2,2026-03-18 00:34:30.43429,Safari
23718,986,login,/product/2,2026-03-13 12:34:18.816692,Mobile
23719,526,click,/search,2025-12-12 05:22:07.286527,Firefox
23720,33,add_to_cart,/product/1,2026-02-12 20:34:09.257225,Firefox
23721,714,click,/product/1,2025-12-29 18:26:05.863223,Safari
23722,606,logout,/home,2026-01-25 11:48:54.902416,Firefox
23723,604,add_to_cart,/product/2,2026-02-28 17:12:29.066629,Safari
23724,881,click,/checkout,2026-03-17 04:32:04.473426,Firefox
23725,816,checkout,/search,2025-12-14 01:53:11.300371,Firefox
23726,747,click,/search,2026-01-11 08:29:02.140463,Chrome
23727,422,click,/checkout,2025-12-30 14:19:08.739617,Chrome
23728,927,search,/home,2025-12-09 14:44:59.999478,Firefox
23729,513,checkout,/,2025-12-14 11:04:21.704038,Safari
23730,926,search,/search,2025-12-30 19:17:50.281676,Firefox
23731,694,click,/feed,2025-11-13 22:50:58.181948,Chrome
23732,939,click,/checkout,2025-10-20 04:29:22.627841,Chrome
23733,225,search,/cart,2025-12-12 11:13:21.508199,Firefox
23734,589,search,/home,2026-01-23 05:15:19.431617,Firefox
23735,779,view,/product/2,2026-02-07 22:54:29.542415,Mobile
23736,860,view,/feed,2025-10-29 06:41:12.149813,Safari
23737,70,add_to_cart,/checkout,2026-01-21 01:12:55.497735,Safari
23738,133,view,/cart,2025-12-31 13:06:12.601308,Firefox
23739,309,view,/product/2,2025-11-29 14:59:23.423861,Firefox
23740,3,logout,/,2026-01-03 02:55:19.944839,Firefox
23741,729,add_to_cart,/,2026-04-03 08:25:07.292727,Firefox
23742,918,click,/home,2025-10-25 05:14:04.065239,Firefox
23743,111,logout,/profile,2026-01-14 04:48:39.774757,Firefox
23744,483,search,/checkout,2025-12-30 15:15:06.667059,Mobile
23745,612,click,/product/1,2025-11-04 01:41:18.336685,Chrome
23746,587,purchase,/checkout,2026-04-05 12:16:20.46995,Mobile
23747,791,view,/product/1,2025-11-10 06:41:24.732835,Firefox
23748,665,logout,/checkout,2025-12-24 06:23:20.742929,Safari
23749,115,search,/product/1,2026-01-11 03:39:41.607778,Firefox
23750,619,search,/cart,2026-01-19 00:27:26.960374,Firefox
23751,43,purchase,/product/1,2025-11-27 03:13:03.261394,Safari
23752,972,click,/search,2025-10-31 08:26:02.112448,Firefox
23753,331,search,/cart,2026-03-14 13:04:25.737372,Mobile
23754,928,click,/feed,2026-01-18 19:25:52.080264,Safari
23755,445,purchase,/product/1,2026-04-04 23:55:06.467017,Safari
23756,607,add_to_cart,/profile,2025-11-13 22:29:03.538761,Firefox
23757,69,logout,/home,2026-02-06 16:43:01.180624,Firefox
23758,666,login,/profile,2025-12-09 09:46:55.684234,Firefox
23759,287,logout,/checkout,2026-03-28 07:31:38.295581,Mobile
23760,168,search,/checkout,2026-02-12 17:33:45.077286,Firefox
23761,475,checkout,/search,2025-11-19 11:17:22.601813,Safari
23762,661,view,/checkout,2026-01-22 14:39:04.357332,Safari
23763,18,view,/cart,2026-03-03 18:47:47.872222,Firefox
23764,990,click,/,2025-11-13 23:23:17.505726,Firefox
23765,429,click,/,2026-02-11 21:58:02.169975,Safari
23766,749,click,/checkout,2025-12-23 02:08:32.935496,Firefox
23767,633,checkout,/cart,2025-11-08 15:23:18.843409,Safari
23768,424,logout,/product/1,2026-01-03 01:01:56.562944,Safari
23769,786,click,/feed,2026-02-12 04:44:08.09067,Chrome
23770,380,view,/cart,2026-01-30 13:50:24.427587,Firefox
23771,808,checkout,/product/2,2025-10-22 00:10:59.892378,Mobile
23772,126,purchase,/product/1,2026-01-30 03:02:14.133026,Safari
23773,792,login,/product/2,2026-03-19 06:15:26.306375,Firefox
23774,665,add_to_cart,/product/1,2026-02-23 10:53:33.796512,Safari
23775,189,search,/product/2,2026-02-09 03:36:20.079708,Mobile
23776,648,purchase,/product/2,2026-03-11 06:06:19.41402,Chrome
23777,139,view,/home,2026-03-15 15:20:18.179656,Safari
23778,816,logout,/checkout,2025-11-26 11:43:01.890115,Firefox
23779,393,checkout,/product/2,2026-03-24 20:22:09.642022,Safari
23780,192,logout,/cart,2026-02-26 15:25:48.431643,Chrome
23781,880,purchase,/feed,2025-11-03 18:42:16.372219,Firefox
23782,591,click,/checkout,2025-12-12 17:52:14.468603,Safari
23783,201,login,/product/2,2026-03-31 13:07:51.183114,Chrome
23784,124,click,/search,2026-04-03 16:51:42.574564,Firefox
23785,178,view,/product/1,2026-02-10 02:29:20.774518,Firefox
23786,186,add_to_cart,/product/1,2026-01-13 00:40:20.665504,Firefox
23787,353,add_to_cart,/product/1,2026-04-12 19:15:13.062856,Chrome
23788,150,search,/feed,2026-02-15 10:09:02.406698,Mobile
23789,518,view,/product/2,2026-03-25 06:54:35.737477,Firefox
23790,619,checkout,/search,2026-02-20 16:20:55.421021,Firefox
23791,684,logout,/checkout,2026-03-15 12:57:39.685164,Firefox
23792,28,search,/feed,2025-12-05 09:01:05.571624,Mobile
23793,966,search,/cart,2026-03-16 19:59:32.536895,Firefox
23794,390,login,/profile,2025-11-21 05:00:47.301549,Firefox
23795,95,login,/product/1,2025-12-04 20:08:29.030824,Safari
23796,54,logout,/profile,2026-02-24 05:31:51.804455,Mobile
23797,970,add_to_cart,/checkout,2026-01-16 14:52:17.653947,Chrome
23798,431,view,/cart,2026-03-30 04:49:54.268579,Safari
23799,658,view,/product/1,2025-12-29 00:42:29.70753,Safari
23800,393,purchase,/search,2026-01-16 20:52:53.83447,Chrome
23801,644,purchase,/feed,2025-11-08 02:36:17.755289,Mobile
23802,735,search,/profile,2025-11-29 15:03:02.624799,Firefox
23803,864,view,/home,2026-03-03 03:47:13.34394,Safari
23804,925,click,/product/1,2026-03-25 00:08:43.640843,Chrome
23805,180,purchase,/search,2026-04-13 17:08:58.916907,Mobile
23806,278,view,/product/1,2025-12-31 21:51:55.109559,Firefox
23807,75,search,/cart,2026-03-02 08:07:53.216869,Mobile
23808,960,add_to_cart,/feed,2026-04-10 19:36:22.43751,Firefox
23809,335,search,/checkout,2025-12-06 01:48:04.224794,Firefox
23810,335,logout,/checkout,2026-01-25 13:22:32.346205,Firefox
23811,346,checkout,/home,2026-04-11 16:38:16.608175,Firefox
23812,445,click,/feed,2026-01-21 18:10:57.481174,Firefox
23813,270,click,/feed,2025-12-10 20:10:21.929543,Firefox
23814,891,add_to_cart,/product/2,2025-10-26 09:27:53.475915,Mobile
23815,855,view,/search,2026-01-23 05:22:10.554477,Firefox
23816,130,click,/product/1,2025-12-06 19:46:42.439794,Firefox
23817,604,search,/cart,2025-12-08 03:48:39.822869,Firefox
23818,216,click,/product/2,2025-11-01 21:49:06.597118,Firefox
23819,643,click,/search,2025-10-24 04:48:35.927199,Safari
23820,655,checkout,/feed,2026-03-06 23:42:12.122363,Safari
23821,202,view,/search,2026-01-22 12:02:05.657693,Firefox
23822,720,search,/product/2,2026-01-21 05:39:26.407439,Safari
23823,926,login,/search,2025-11-25 11:26:50.743566,Firefox
23824,406,add_to_cart,/product/1,2025-12-18 18:41:04.641681,Safari
23825,777,view,/cart,2026-02-01 01:25:02.556732,Firefox
23826,745,click,/product/2,2026-01-23 20:17:22.905727,Firefox
23827,9,click,/home,2026-02-17 10:56:42.607394,Firefox
23828,835,purchase,/product/1,2026-02-27 10:28:01.27255,Firefox
23829,127,add_to_cart,/cart,2026-03-28 01:11:24.208928,Safari
23830,79,logout,/cart,2025-10-25 19:02:15.077698,Firefox
23831,645,click,/feed,2025-11-28 10:16:27.160607,Safari
23832,939,add_to_cart,/search,2025-11-14 19:38:17.926513,Safari
23833,244,purchase,/checkout,2026-04-07 14:38:43.035389,Mobile
23834,671,view,/checkout,2026-01-28 01:26:49.612425,Firefox
23835,375,purchase,/checkout,2025-12-25 21:13:00.200122,Safari
23836,546,search,/product/2,2025-12-08 08:09:08.29086,Chrome
23837,920,click,/home,2026-03-29 02:06:33.45464,Chrome
23838,344,search,/,2026-03-27 00:05:29.319571,Mobile
23839,504,click,/cart,2025-11-11 20:48:25.611148,Firefox
23840,898,search,/search,2026-02-18 20:00:35.058934,Mobile
23841,649,search,/home,2025-10-20 07:37:47.473751,Firefox
23842,637,search,/search,2026-03-11 08:18:59.146615,Firefox
23843,260,logout,/search,2025-12-20 15:33:27.190625,Mobile
23844,634,view,/home,2026-02-24 00:08:07.709377,Firefox
23845,431,purchase,/,2025-12-10 22:02:14.166117,Chrome
23846,836,view,/feed,2025-11-02 16:11:39.935943,Safari
23847,677,add_to_cart,/profile,2025-11-02 01:05:46.631928,Safari
23848,5,add_to_cart,/home,2026-02-15 04:39:02.896091,Safari
23849,134,purchase,/cart,2026-02-26 21:35:54.168464,Chrome
23850,679,purchase,/checkout,2026-04-07 01:52:48.653296,Firefox
23851,718,login,/product/2,2025-12-09 01:10:15.374771,Firefox
23852,39,checkout,/product/1,2025-11-14 16:48:54.501868,Safari
23853,656,view,/search,2025-11-02 01:14:59.54791,Chrome
23854,126,view,/checkout,2026-03-26 19:59:38.264754,Firefox
23855,447,search,/search,2026-02-05 11:21:14.04764,Safari
23856,365,logout,/home,2025-11-13 02:00:17.526487,Safari
23857,448,view,/search,2026-03-10 05:53:16.296921,Mobile
23858,744,login,/product/1,2025-12-09 15:38:12.593257,Firefox
23859,404,add_to_cart,/product/1,2025-12-12 13:35:59.849603,Firefox
23860,155,view,/,2026-02-05 14:25:26.911191,Safari
23861,111,checkout,/cart,2026-01-09 19:16:39.992742,Mobile
23862,863,click,/feed,2026-02-08 17:39:58.464599,Firefox
23863,585,search,/search,2026-02-02 10:40:40.261124,Firefox
23864,489,click,/feed,2026-02-18 07:10:17.022097,Chrome
23865,813,purchase,/home,2026-02-17 15:55:10.649833,Safari
23866,85,login,/profile,2026-03-13 00:43:31.810676,Firefox
23867,53,checkout,/feed,2026-03-16 02:12:59.806523,Mobile
23868,437,add_to_cart,/feed,2026-04-13 14:03:02.981,Firefox
23869,888,click,/search,2026-01-23 17:48:01.495995,Safari
23870,305,logout,/cart,2025-12-03 01:48:38.90894,Firefox
